Campaign_ID,Campaign_Name,Campaign_Type,Start_Date,End_Date,Budget,Impressions,Clicks,Conversions,Conversion_Rate,Revenue,Target_Audience
CAM-939,Influencer Promo,Email,2024-07-10,2024-08-04,276010,389010,16225,3138,0.19342639054537897,30711606,18-24
CAM-940,Product Launch,Email,2024-03-03,2024-03-24,173317,490581,20462,807,0.039448020687753285,3933318,18-24
CAM-941,Influencer Promo,Social Media,2024-03-13,2024-04-06,447940,266798,11128,1180,0.10612839261929406,6525400,25-34
CAM-942,Influencer Promo,App,2024-06-09,2024-06-26,400825,498814,20805,2608,0.12540147118279435,21291712,18-24
CAM-943,New Year Sale,TV,2024-06-17,2024-07-16,81354,336310,14027,1647,0.1174473957633389,9053559,25-34
CAM-944,App Promo,TV,2024-03-29,2024-04-20,61374,183933,7671,272,0.03548578826592978,2429776,25-34
CAM-945,Holiday Discount,TV,2024-06-24,2024-07-22,124397,102406,4271,129,0.030264844520651486,404415,25-34
CAM-946,New Year Sale,TV,2024-09-25,2024-10-18,258552,316442,13198,514,0.038987016942986424,3971678,35-44
CAM-947,Summer Sale,Social Media,2024-03-13,2024-03-24,396721,445437,18579,2329,0.12540578309707026,5973885,18-24
CAM-948,Summer Sale,Influencer,2024-09-01,2024-09-19,433332,312086,13017,1535,0.11798207977417781,2007780,45-54
CAM-949,Black Friday Deal,App,2024-03-17,2024-04-03,353173,8453,352,21,0.06207334256661397,200214,25-34
CAM-950,Black Friday Deal,Email,2024-06-07,2024-06-28,365718,107811,4496,606,0.1347993455322065,5833962,18-24
CAM-951,TV Campaign X,Influencer,2024-11-19,2024-11-28,423663,59935,2499,418,0.1676121503700169,3915824,55+
CAM-952,Summer Sale,TV,2024-04-07,2024-04-14,302575,389583,16249,446,0.027484212772386878,507548,25-34
CAM-953,App Promo,Influencer,2024-04-11,2024-05-07,421124,179442,7484,820,0.10966338983864765,978260,25-34
CAM-954,New Year Sale,App,2024-05-11,2024-06-02,39336,275472,11490,1655,0.14407587417848428,7045335,45-54
CAM-955,Product Launch,Email,2024-04-11,2024-04-19,313136,20534,856,55,0.06541614687254368,232925,35-44
CAM-956,App Promo,Email,2024-01-19,2024-01-27,65350,352424,14699,1108,0.07539876295276685,2151736,35-44
CAM-957,Black Friday Deal,App,2024-03-22,2024-03-31,79561,483141,20151,2628,0.1304548225380891,14769360,25-34
CAM-958,Email Campaign A,App,2024-10-05,2024-10-19,324099,41320,1723,312,0.18162835281987266,2096640,18-24
CAM-959,App Promo,TV,2024-12-04,2024-12-25,71240,54170,2259,374,0.16578639565452188,2750022,55+
CAM-960,App Promo,Email,2024-12-30,2025-01-12,161165,105546,4402,550,0.12496343943792505,3276350,55+
CAM-961,App Promo,Influencer,2024-11-26,2024-12-08,409371,85201,3553,538,0.15143990919630487,2356978,18-24
CAM-962,App Promo,Social Media,2024-05-08,2024-05-23,56607,239473,9988,855,0.08566804463740377,5847345,25-34
CAM-963,App Promo,Social Media,2024-12-09,2025-01-04,436703,275784,11503,1557,0.1353737950577764,6041160,55+
CAM-964,Black Friday Deal,App,2024-11-05,2024-11-12,196740,236324,9857,1024,0.10391268640296027,6028288,35-44
CAM-965,Summer Sale,TV,2024-03-29,2024-04-12,424179,489273,20407,1105,0.05418850456236096,1707225,18-24
CAM-966,Influencer Promo,Social Media,2024-07-31,2024-08-29,191196,166121,6928,1013,0.14631288929790628,2965051,45-54
CAM-967,App Promo,Email,2024-05-22,2024-06-20,325014,403834,16844,2024,0.12016363472278797,10427648,25-34
CAM-968,App Promo,App,2024-03-05,2024-03-14,459763,238612,9952,841,0.08455188475164646,844364,18-24
CAM-969,Holiday Discount,Influencer,2024-03-16,2024-03-26,74110,192125,8013,1474,0.18404105421415354,9629642,55+
CAM-970,Summer Sale,App,2024-07-17,2024-08-07,194626,400136,16689,396,0.023768141208811988,2525688,25-34
CAM-971,Influencer Promo,Influencer,2024-05-22,2024-06-03,162008,311081,12975,996,0.07683916722490929,7204068,35-44
CAM-972,Product Launch,App,2024-11-11,2024-12-02,389039,205796,8583,259,0.030238651599976383,948717,25-34
CAM-973,Product Launch,App,2024-04-02,2024-04-29,14426,148279,6184,976,0.1579749169198929,4222176,25-34
CAM-974,Email Campaign A,App,2024-10-31,2024-11-09,229911,201846,8419,1232,0.14637934174048267,5739888,35-44
CAM-975,Social Media Blitz,Influencer,2024-08-11,2024-09-07,299750,169044,7050,561,0.07964339937253707,1195491,35-44
CAM-976,New Year Sale,Influencer,2024-10-17,2024-11-13,451048,409015,17060,2416,0.14161932239727315,13923408,25-34
CAM-977,Holiday Discount,App,2024-04-11,2024-05-01,38151,207160,8640,788,0.09126870071527099,6096756,35-44
CAM-978,Summer Sale,Social Media,2024-09-23,2024-10-19,482519,427132,17815,2781,0.1561256824560382,16941852,18-24
CAM-979,Summer Sale,TV,2024-12-20,2025-01-09,283452,75463,3147,320,0.10175305929260711,2247040,35-44
CAM-980,Social Media Blitz,TV,2024-04-19,2024-04-29,250853,98500,4108,387,0.09421035100969981,1609533,35-44
CAM-981,Email Campaign A,TV,2024-11-25,2024-12-13,465738,212772,8874,1670,0.1882513847878942,11955530,25-34
CAM-982,TV Campaign X,Influencer,2024-09-21,2024-10-14,264595,42158,1758,114,0.06515823798032605,948252,18-24
CAM-983,Black Friday Deal,Influencer,2024-01-03,2024-01-16,186743,89607,3737,155,0.04168052119938178,1463975,45-54
CAM-984,Email Campaign A,Social Media,2024-03-25,2024-04-09,100306,386783,16132,2020,0.1252177603867025,12740140,45-54
CAM-985,Influencer Promo,TV,2024-10-08,2024-10-17,235180,250017,10428,2028,0.1944779262111522,19306560,55+
CAM-986,Email Campaign A,TV,2024-11-23,2024-12-12,379128,338840,14133,1243,0.0880110584708936,5026692,35-44
CAM-987,Social Media Blitz,App,2024-10-30,2024-11-20,12204,328654,13708,427,0.031166617453180674,2833572,35-44
CAM-988,Social Media Blitz,Influencer,2024-04-26,2024-05-20,102769,125076,5216,422,0.08107494811572215,1642424,18-24
CAM-989,New Year Sale,TV,2024-08-08,2024-09-02,97265,63692,2656,294,0.11106769777752054,1848672,45-54
CAM-990,Holiday Discount,Social Media,2024-06-02,2024-06-09,303275,135841,5665,278,0.04914614119379847,1893736,55+
CAM-991,App Promo,Social Media,2024-06-01,2024-06-13,62428,197816,8250,1142,0.1384583992501686,1888868,18-24
CAM-992,Product Launch,TV,2024-01-12,2024-02-10,43870,282954,11802,2355,0.1995948900218361,15262755,35-44
CAM-993,Social Media Blitz,Influencer,2024-05-12,2024-05-20,113547,403342,16823,1704,0.1013131056766599,2997336,45-54
CAM-994,New Year Sale,Social Media,2024-10-30,2024-11-19,245990,166081,6927,580,0.08385114021143829,4513560,55+
CAM-995,Black Friday Deal,App,2024-10-19,2024-10-31,59067,497336,20744,1911,0.09212675003020401,5346978,25-34
CAM-996,Product Launch,Social Media,2024-10-26,2024-11-15,461801,116718,4868,198,0.04072631211113621,1219482,45-54
CAM-997,TV Campaign X,Email,2024-08-15,2024-08-25,248083,358076,14935,2673,0.1789892482567203,25249158,55+
CAM-998,Summer Sale,Email,2024-09-27,2024-10-24,122217,5192,216,20,0.09466861799384337,125240,18-24
CAM-999,Black Friday Deal,Influencer,2024-02-12,2024-02-26,424823,252536,10533,944,0.08970939405647145,4552912,25-34
CAM-1000,TV Campaign X,TV,2024-12-08,2024-12-17,428184,41413,1727,239,0.1387442491274854,687364,55+
